Sentiment,Headline
positive,"Manchester United manager Erik ten Hag says he will ""deal with"" Cristiano Ronaldo after the unused substitute walked down the tunnel before the end of the win over Tottenham."
positive,Mutations that saved lives from the plague are causing auto-immune diseases today.
positive,"Vladimir Putin is tightening security across Russia, with the introduction of different security levels."
negative,Darwin Nunez scores his first Anfield goal for Liverpool and Alisson saves a penalty as the Reds defeat West Ham in an incident-packed encounter.
negative,An investigation is under way into the crash of a fighter jet into a block of flats in Russia.
negative,The US embassy hits back at anti-American remarks from Viktor Orban's government over the Ukraine war.
negative,Newcastle underline their top-six credentials by beating Everton thanks to Miguel Almiron's fifth goal of the season.
positive,Match of the Day pundits Gary Lineker & Micah Richards discuss how Manchester United midfielder Bruno Fernandes was back to his best in their 2-0 victory over Tottenham in the Premier League.
positive,"Ronnie O'Sullivan tells BBC Sport snooker has ""become like an emotionless type job"" after his second-round defeat by David Grace at the Northern Ireland Open."
negative,"Rory McIlroy rejects Phil Mickelson's suggestion that he has picked the ""winning side"" in the dispute between the LIV series and PGA Tour."
negative,Cook Islands power back from a half-time deficit to edge Wales 18-12 in their Rugby League World Cup opener in Leigh.
negative,Tace McWilliam says she won't be able to afford to live alone for a long time.
negative,"Earlier this year, the company fired an engineer who claimed the Lamda AI language system had feelings."
positive,Derek Richford's determination led to an inquiry into maternity care at East Kent hospitals.
positive,Pressure builds on the government as a campaign to expand eligibility for free school meals grows.
negative,The streamer has grown its subscriber base after two consecutive quarters of losses.
positive,British wheelchair basketball stars Laurie Williams and Robyn Love discuss starting a family - and how they found out about their pregnancy in a supermarket.
positive,Our climate editor checks out the world's largest floating wind farm off the coast of Scotland.
negative,Use our calculator to find out how much the cost of living is going up in your household.
negative,"When Mark Drakeford exploded at the Tories, it was not the first time a politician had seen red."
positive,"The sale of the artwork, described as an ""iconic masterpiece"", means it will remain on public display."
negative,"The Noughts and Crosses author says schools should teach ""whole-truth"" black history all year round."
positive,BBC reporters around the globe explain how the political and economic upheaval is being viewed.
positive,The price of the things we spend our money on is again rising at its highest rate in 40 years.
negative,"One senior Tory MP said Liz Truss' actions have been ""unforgivable,"" ""terrible"" and ""appalling""."
negative,The BBC's Leila Nathoo explains the latest after Prime Minister Liz Truss' resignation.
negative,The race to become the next PM after Liz Truss's resignation leads most of the papers.
negative,An investigation is under way into the crash of a fighter jet into a block of flats in Russia.
negative,Leeds boss Jesse Marsch apologises for failing to acknowledge club's fans after 2-0 loss to fellow strugglers Leicester City.
positive,"Chelsea's Champions League win at Paris St-Germain - secured by Millie Bright's goal - shows how far the Women's Super League has come, says general manager Paul Green."
positive,"Cristiano Ronaldo says ""the heat of the moment"" got to him in the incident that has led to Manchester United dropping him for Saturday's game at Chelsea."
positive,"Tyson Fury says ""nobody can touch me"" before his December bout with Derek Chisora and that he plans to fight unified champion Oleksandr Usyk."
negative,Ukraine's grid operator warns of many power cuts after Russian missiles damaged energy facilities.
positive,"With high energy prices and disrupted gas supplies, European nations consider more nuclear power plants."
negative,"Liam Hampson's family say they are ""heartbroken"" after he suffered an accident in Barcelona."
positive,"Energy bills have gone up, but there are some easy ways households can reduce costs."
positive,The singer wants to highlight the impact of social media on our mental health in the last 20 years.
